query,symbol
91752,ZNF804A
219578,ZNF804B
390980,ZNF805
100129800,ZNF807P
388558,ZNF808
347344,ZNF81
729648,ZNF812P
126017,ZNF813
730051,ZNF814
401303,ZNF815P
125893,ZNF816
100529240,ZNF816-ZNF321P
390963,ZNF818P
55565,ZNF821
55552,ZNF823
664701,ZNF826P
152485,ZNF827
374899,ZNF829
55769,ZNF83
91603,ZNF830
128611,ZNF831
401898,ZNF833P
90485,ZNF835
162962,ZNF836
116412,ZNF837
55778,ZNF839
7637,ZNF84
101928597,ZNF84-DT
284371,ZNF841
283933,ZNF843
284391,ZNF844
91664,ZNF845
162993,ZNF846
401983,ZNF847P
7639,ZNF85
342892,ZNF850
285346,ZNF852
54753,ZNF853
344787,ZNF860
643641,ZNF862
100507290,ZNF865
284459,ZNF875
642280,ZNF876P
729747,ZNF878
345462,ZNF879
400713,ZNF880
169834,ZNF883
388559,ZNF888
645700,ZNF890P
101060200,ZNF891
7643,ZNF90
7644,ZNF91
168374,ZNF92
81931,ZNF93
148198,ZNF98
7652,ZNF99
57169,ZNFX1
55871,ZNG1A
150472,ZNG1B
445571,ZNG1C
220869,ZNG1E
644019,ZNG1F
10467,ZNHIT1
741,ZNHIT2
9326,ZNHIT3
54680,ZNHIT6
10534,ZNRD2
254100,ZNRD2-DT
84937,ZNRF1
223082,ZNRF2
441208,ZNRF2P1
100271874,ZNRF2P2
84133,ZNRF3
100874123,ZNRF3-AS1
148066,ZNRF4
22917,ZP1
7783,ZP2
7784,ZP3
57829,ZP4
11055,ZPBP
124626,ZPBP2
131368,ZPLD1
101928303,ZPLD2P
8882,ZPR1
54764,ZRANB1
9406,ZRANB2
100132618,ZRANB2-AS1
100852410,ZRANB2-DT
84083,ZRANB3
8233,ZRSR2
284312,ZSCAN1
84891,ZSCAN10
9753,ZSCAN12
221584,ZSCAN12P1
80345,ZSCAN16
100129195,ZSCAN16-AS1
65982,ZSCAN18
54993,ZSCAN2
7579,ZSCAN20
7589,ZSCAN21
342945,ZSCAN22
222696,ZSCAN23
221785,ZSCAN25
7741,ZSCAN26
146050,ZSCAN29
100101467,ZSCAN30
64288,ZSCAN31
54925,ZSCAN32
201516,ZSCAN4
79149,ZSCAN5A
342933,ZSCAN5B
7746,ZSCAN9
90204,ZSWIM1
151112,ZSWIM2
140831,ZSWIM3
65249,ZSWIM4
57643,ZSWIM5
57688,ZSWIM6
125150,ZSWIM7
23053,ZSWIM8
100507331,ZSWIM8-AS1
374920,ZSWIM9
221302,ZUP1
9183,ZW10
55055,ZWILCH
11130,ZWINT
7789,ZXDA
158586,ZXDB
79364,ZXDC
440590,ZYG11A
79699,ZYG11B
7791,ZYX
23140,ZZEF1
26009,ZZZ3
100125918,
100126582,
100127889,
100127974,
100128338,
100128364,
100128374,
100128482,
100128573,
100128575,
100128818,
100129473,
100129476,
100129503,
100129637,
100129860,
100130083,
100130093,
100130285,
100130458,
100130502,
100130876,
100130899,
100130938,
100131096,
100131270,
100131372,
100131530,
100132705,
100132731,
100132874,
100133144,
100133182,
100133301,
100133331,
100133400,
100133445,
100133746,
100134091,
100134237,
100134822,
100188917,
100272216,
100287166,
100287294,
100287413,
100287651,
100287823,
100287877,
100287922,
100287934,
100288102,
100288562,
100288910,
100289455,
100289533,
100291626,
100292952,
100293211,
100293704,
100293748,
100294033,
100294341,
100302165,
100302273,
100302292,
100422890,
100422906,
100422970,
100500805,
100500815,
100500833,
100500840,
100505504,
100505564,
100505585,
100505650,
100505710,
100505727,
100505784,
100505798,
100505902,
100505940,
100506014,
100506114,
100506136,
100506217,
100506317,
100506331,
100506351,
100506379,
100506454,
100506499,
100506518,
100506538,
100506548,
100506557,
100506558,
100506596,
100506621,
100506627,
100506634,
100506718,
100506734,
100506859,
100506870,
100506882,
100506908,
100506928,
100506944,
100507033,
100507054,
100507113,
100507131,
100507165,
100507191,
100507213,
100507236,
100507242,
100507258,
100507306,
100507353,
100507367,
100507387,
100507399,
100507424,
100507460,
100507520,
100507577,
100507656,
100507855,
100508329,
100508408,
100508781,
100508782,
100509290,
100509303,
100509445,
100509457,
100509490,
100509646,
100509764,
100509853,
100616145,
100616156,
100616177,
100616209,
100616217,
100616233,
100616298,
100616353,
100616427,
100616448,
100616458,
100616489,
100652807,
100652901,
100652930,
100653005,
100653057,
100653061,
100653086,
100653137,
100653149,
100653225,
100653247,
100653251,
100653296,
100861437,
100874133,
100996273,
100996274,
100996290,
100996337,
100996365,
100996369,
100996405,
100996412,
100996413,
100996414,
100996420,
100996427,
100996428,
100996433,
100996457,
100996482,
100996497,
100996506,
100996535,
100996542,
100996557,
100996573,
100996574,
100996588,
100996602,
100996619,
100996634,
100996646,
100996663,
100996668,
100996695,
100996707,
100996713,
100996721,
100996735,
100996741,
100996760,
100996761,
100996770,
100996782,
100996805,
100996808,
100996809,
100996813,
100996822,
100996831,
100996843,
100996846,
100996862,
100996873,
100996890,
100996906,
100996909,
100996919,
100996924,
101059906,
101059921,
101059935,
101059936,
101059949,
101059954,
101059976,
101060017,
101060024,
101060026,
101060060,
101060085,
101060097,
101060106,
101060128,
101060141,
101060153,
101060157,
101060179,
101060181,
101060183,
101060216,
101060256,
101060275,
101060322,
101060328,
101060373,
101060386,
101060398,
101060399,
101060405,
101060423,
101060424,
101060429,
101060442,
101060443,
101060458,
101060464,
101060494,
101060510,
101060521,
101060532,
101060569,
101060578,
101060580,
101060581,
101060596,
101060602,
101060604,
101060609,
101060626,
101060670,
101060696,
101060747,
101060770,
101060778,
101060789,
101060792,
101060810,
101060817,
101060825,
101060846,
101060859,
101060861,
101060866,
101243544,
101805489,
101926886,
101926894,
101926899,
101926901,
101926902,
101926909,
101926912,
101926916,
101926920,
101926921,
101926922,
101926929,
101926931,
101926936,
101926937,
101926952,
101926958,
101926961,
101926965,
101926969,
101926972,
101926980,
101926982,
101926985,
101926989,
101926992,
101926997,
101926998,
101926999,
101927002,
101927008,
101927011,
101927012,
101927016,
101927022,
101927024,
101927028,
101927029,
101927030,
101927031,
101927032,
101927035,
101927037,
101927041,
101927052,
101927054,
101927063,
101927065,
101927071,
101927085,
101927091,
101927094,
101927095,
101927097,
101927103,
101927104,
101927105,
101927110,
101927116,
101927119,
101927121,
101927122,
101927127,
101927133,
101927135,
101927137,
101927144,
101927147,
101927154,
101927160,
101927161,
101927163,
101927169,
101927170,
101927172,
101927175,
101927181,
101927184,
101927185,
101927187,
101927192,
101927198,
101927199,
101927201,
101927205,
101927206,
101927208,
101927210,
101927212,
101927216,
101927225,
101927232,
101927250,
101927252,
101927254,
101927255,
101927260,
101927266,
101927270,
101927271,
101927276,
101927277,
101927287,
101927291,
101927299,
101927301,
101927304,
101927306,
101927308,
101927313,
101927319,
101927321,
101927326,
101927328,
101927335,
101927337,
101927338,
101927339,
101927340,
101927341,
101927353,
101927361,
101927366,
101927371,
101927376,
101927382,
101927386,
101927387,
101927395,
101927398,
101927403,
101927407,
101927409,
101927426,
101927435,
101927442,
101927448,
101927451,
101927458,
101927466,
101927471,
101927491,
101927493,
101927507,
101927508,
101927520,
101927527,
101927529,
101927533,
101927534,
101927537,
101927538,
101927544,
101927561,
101927562,
101927567,
101927568,
101927576,
101927578,
101927582,
101927585,
101927589,
101927594,
101927595,
101927600,
101927611,
101927614,
101927617,
101927628,
101927633,
101927634,
101927644,
101927645,
101927652,
101927655,
101927656,
101927660,
101927662,
101927663,
101927665,
101927669,
101927670,
101927673,
101927674,
101927675,
101927676,
101927680,
101927681,
101927684,
101927695,
101927696,
101927705,
101927710,
101927713,
101927719,
101927724,
101927725,
101927731,
101927732,
101927733,
101927734,
101927736,
101927737,
101927738,
101927744,
101927748,
101927749,
101927754,
101927757,
101927767,
101927772,
101927773,
101927775,
101927779,
101927783,
101927792,
101927794,
101927799,
101927800,
101927803,
101927804,
101927805,
101927806,
101927807,
101927810,
101927816,
101927818,
101927820,
101927826,
101927831,
101927836,
101927838,
101927841,
101927842,
101927848,
101927850,
101927852,
101927853,
101927856,
101927867,
101927874,
101927875,
101927878,
101927885,
101927892,
101927894,
101927899,
101927903,
101927906,
101927909,
101927910,
101927916,
101927918,
101927929,
101927930,
101927933,
101927935,
101927940,
101927941,
101927946,
101927952,
101927955,
101927956,
101927958,
101927959,
101927962,
101927964,
101927981,
101927982,
101927986,
101927991,
101927998,
101928006,
101928011,
101928017,
101928019,
101928025,
101928026,
101928027,
101928028,
101928038,
101928049,
101928054,
101928055,
101928056,
101928057,
101928061,
101928066,
101928070,
101928072,
101928082,
101928083,
101928090,
101928096,
101928102,
101928109,
101928110,
101928115,
101928117,
101928121,
101928124,
101928125,
101928127,
101928129,
101928130,
101928139,
101928152,
101928157,
101928168,
101928170,
101928171,
101928172,
101928175,
101928178,
101928182,
101928186,
101928189,
101928192,
101928193,
101928197,
101928199,
101928206,
101928207,
101928208,
101928216,
101928220,
101928221,
101928225,
101928239,
101928240,
101928245,
101928246,
101928247,
101928249,
101928250,
101928258,
101928261,
101928262,
101928268,
101928275,
101928281,
101928282,
101928285,
101928286,
101928289,
101928291,
101928310,
101928312,
101928318,
101928319,
101928325,
101928329,
101928330,
101928339,
101928342,
101928349,
101928355,
101928356,
101928360,
101928364,
101928367,
101928374,
101928375,
101928382,
101928383,
101928393,
101928394,
101928395,
101928407,
101928408,
101928412,
101928413,
101928422,
101928423,
101928426,
101928427,
101928428,
101928430,
101928431,
101928432,
101928434,
101928439,
101928451,
101928457,
101928458,
101928459,
101928472,
101928481,
101928482,
101928485,
101928486,
101928498,
101928506,
101928522,
101928533,
101928538,
101928542,
101928548,
101928549,
101928552,
101928556,
101928558,
101928560,
101928561,
101928562,
101928564,
101928568,
101928579,
101928581,
101928582,
101928584,
101928586,
101928587,
101928588,
101928589,
101928592,
101928593,
101928598,
101928609,
101928615,
101928620,
101928621,
101928623,
101928624,
101928625,
101928629,
101928631,
101928632,
101928633,
101928634,
101928635,
101928639,
101928640,
101928641,
101928643,
101928645,
101928647,
101928652,
101928654,
101928655,
101928657,
101928660,
101928662,
101928665,
101928666,
101928667,
101928668,
101928670,
101928671,
101928676,
101928678,
101928683,
101928690,
101928695,
101928699,
101928701,
101928702,
101928703,
101928704,
101928705,
101928706,
101928709,
101928711,
101928713,
101928714,
101928717,
101928719,
101928722,
101928727,
101928729,
101928740,
101928742,
101928747,
101928754,
101928756,
101928758,
101928761,
101928768,
101928774,
101928779,
101928780,
101928783,
101928785,
101928787,
101928789,
101928792,
101928793,
101928798,
101928800,
101928801,
101928803,
101928806,
101928810,
101928811,
101928814,
101928815,
101928818,
101928822,
101928825,
101928826,
101928828,
101928829,
101928830,
101928838,
101928839,
101928841,
101928852,
101928853,
101928854,
101928860,
101928862,
101928867,
101928870,
101928872,
101928874,
101928875,
101928876,
101928884,
101928890,
101928892,
101928897,
101928898,
101928899,
101928905,
101928910,
101928915,
101928916,
101928918,
101928921,
101928926,
101928927,
101928928,
101928938,
101928946,
101928947,
101928950,
101928951,
101928954,
101928955,
101928958,
101928962,
101928964,
101928967,
101928968,
101928970,
101928974,
101928976,
101928981,
101928983,
101928984,
101928987,
101928993,
101928997,
101928998,
101929005,
101929012,
101929015,
101929016,
101929017,
101929022,
101929036,
101929038,
101929039,
101929040,
101929042,
101929044,
101929046,
101929047,
101929051,
101929055,
101929060,
101929065,
101929070,
101929078,
101929079,
101929085,
101929087,
101929090,
101929092,
101929094,
101929097,
101929108,
101929112,
101929113,
101929114,
101929115,
101929118,
101929119,
101929131,
101929132,
101929133,
101929137,
101929138,
101929143,
101929149,
101929155,
101929156,
101929160,
101929165,
101929167,
101929177,
101929183,
101929187,
101929190,
101929192,
101929195,
101929206,
101929211,
101929214,
101929216,
101929219,
101929220,
101929223,
101929228,
101929232,
101929236,
101929249,
101929250,
101929251,
101929257,
101929263,
101929264,
101929266,
101929267,
101929280,
101929283,
101929287,
101929289,
101929296,
101929300,
101929301,
101929304,
101929313,
101929325,
101929327,
101929330,
101929336,
101929346,
101929354,
101929356,
101929358,
101929360,
101929362,
101929363,
101929367,
101929368,
101929369,
101929375,
101929379,
101929381,
101929382,
101929385,
101929393,
101929396,
101929401,
101929409,
101929414,
101929416,
101929418,
101929419,
101929426,
101929433,
101929434,
101929435,
101929436,
101929438,
101929442,
101929443,
101929449,
101929451,
101929453,
101929456,
101929462,
101929463,
101929465,
101929477,
101929482,
101929489,
101929490,
101929491,
101929493,
101929498,
101929500,
101929513,
101929514,
101929515,
101929518,
101929519,
101929521,
101929522,
101929533,
101929545,
101929558,
101929561,
101929562,
101929564,
101929571,
101929576,
101929585,
101929587,
101929593,
101929597,
101929604,
101929610,
101929612,
101929613,
101929615,
101929618,
101929619,
101929636,
101929640,
101929641,
101929644,
101929647,
101929648,
101929654,
101929656,
101929658,
101929661,
101929665,
101929666,
101929668,
101929673,
101929674,
101929675,
101929683,
101929687,
101929689,
101929702,
101929713,
101929714,
101929722,
101929724,
101929725,
101929728,
101929734,
101929738,
101929740,
101929747,
101929751,
101929755,
101929757,
101929758,
101929759,
101929761,
101929763,
101929766,
101929772,
101929781,
101929786,
101929787,
101929789,
101929792,
101929799,
101929803,
101929806,
101929807,
101929812,
101929818,
101929824,
101929831,
101929832,
101929837,
101929838,
101929839,
101929840,
101929841,
101929842,
101929844,
101929849,
101929855,
101929857,
101929858,
101929859,
101929860,
101929864,
101929865,
101929870,
101929872,
101929875,
101929876,
101929880,
101929883,
101929886,
101929887,
101929889,
101929891,
101929892,
101929893,
101929903,
101929910,
101929911,
101929913,
101929917,
101929920,
101929927,
101929929,
101929930,
101929934,
101929936,
101929941,
101929944,
101929946,
101929949,
101929952,
101929953,
101929954,
101929955,
101929958,
101929964,
101929970,
101929972,
101929973,
101929979,
101929980,
101929986,
101929988,
101929990,
101929992,
101929993,
101929994,
101929997,
101930000,
101930002,
101930004,
101930006,
101930007,
101930009,
101930011,
101930012,
101930013,
101930017,
101930019,
101930020,
101930026,
101930027,
101930031,
101930033,
101930035,
101930044,
101930047,
101930048,
101930049,
101930052,
101930056,
101930059,
101930062,
101930064,
101930067,
101930070,
101930072,
101930073,
101930075,
101930079,
101930086,
101930089,
101930097,
101930098,
101930106,
101930107,
101930111,
101930115,
101930117,
101930120,
101930123,
101930124,
101930126,
101930127,
101930130,
101930131,
101930134,
101930136,
101930137,
101930145,
101930147,
101930151,
101930152,
101930154,
101930156,
101930159,
101930160,
101930165,
101930166,
101930169,
101930170,
101930171,
101930174,
101930226,
101930228,
101930229,
101930232,
101930233,
101930235,
101930237,
101930239,
101930240,
101930241,
101930243,
101930246,
101930248,
101930249,
101930251,
101930255,
101930258,
101930259,
101930262,
101930264,
101930265,
101930266,
101930267,
101930268,
101930269,
101930277,
101930278,
101930279,
101930282,
101930284,
101930286,
101930288,
101930290,
101930292,
101930295,
101930296,
101930299,
101930301,
101930303,
101930305,
101930306,
101930307,
101930308,
101930309,
101930310,
101930314,
101930316,
101930317,
101930318,
101930322,
101930324,
101930325,
101930329,
101930332,
101930333,
101930336,
101930338,
101930339,
101930340,
101930341,
101930343,
101930344,
101930346,
101930349,
101930353,
101930354,
101930355,
101930356,
101930357,
101930361,
101930362,
101930363,
101930373,
101930375,
101930376,
101930378,
101930382,
101930384,
101930385,
101930388,
101930389,
101930392,
101930397,
101930400,
101930401,
101930404,
101930405,
101930406,
101930415,
101930416,
101930417,
101930423,
101930425,
101930426,
101930427,
101930432,
101930433,
101930438,
101930440,
101930442,
101930447,
101930449,
101930451,
101930453,
101930454,
101930455,
101930457,
101930458,
101930460,
101930461,
101930464,
101930466,
101930467,
101930470,
101930472,
101930473,
101930475,
101930476,
101930479,
101930480,
101930481,
101930484,
101930488,
101930489,
101930492,
101930493,
101930499,
101930502,
101930503,
101930505,
101930508,
101930512,
101930513,
101930515,
101930516,
101930521,
101930523,
101930524,
101930526,
101930530,
101930532,
101930534,
101930535,
101930537,
101930539,
101930540,
101930541,
101930543,
101930546,
101930548,
101930551,
101930557,
101930558,
101930559,
101930563,
101930566,
101930567,
101930568,
101930570,
101930571,
101930573,
101930574,
101930575,
101930576,
101930578,
101930580,
101930583,
101930584,
101930586,
101930587,
101930588,
101930591,
101930592,
101930594,
101930595,
101930596,
101930599,
101930601,
101930602,
101930608,
101930611,
101930613,
101930617,
101930620,
101930624,
101930626,
101930630,
101930634,
101930637,
101930638,
101930644,
101930646,
101930647,
101930650,
101930655,
101930657,
101930660,
101930662,
101930664,
101930667,
101930668,
101930669,
101930671,
102464835,
102465432,
102465753,
102477328,
102723306,
102723307,
102723308,
102723309,
102723310,
102723311,
102723315,
102723317,
102723319,
102723325,
102723326,
102723327,
102723328,
102723329,
102723336,
102723337,
102723343,
102723349,
102723351,
102723352,
102723353,
102723355,
102723357,
102723358,
102723359,
102723361,
102723363,
102723365,
102723366,
102723367,
102723369,
102723371,
102723372,
102723374,
102723375,
102723379,
102723383,
102723384,
102723386,
102723388,
102723391,
102723394,
102723397,
102723398,
102723399,
102723402,
102723404,
102723405,
102723410,
102723411,
102723412,
102723415,
102723417,
102723418,
102723419,
102723420,
102723421,
102723422,
102723425,
102723428,
102723429,
102723431,
102723433,
102723434,
102723435,
102723437,
102723440,
102723443,
102723450,
102723452,
102723453,
102723454,
102723455,
102723456,
102723457,
102723459,
102723460,
102723463,
102723466,
102723467,
102723468,
102723469,
102723470,
102723473,
102723474,
102723476,
102723477,
102723479,
102723482,
102723484,
102723485,
102723486,
102723488,
102723489,
102723491,
102723492,
102723494,
102723496,
102723497,
102723499,
102723500,
102723501,
102723503,
102723507,
102723511,
102723514,
102723515,
102723520,
102723521,
102723522,
102723523,
102723524,
102723527,
102723535,
102723537,
102723539,
102723540,
102723541,
102723542,
102723545,
102723549,
102723550,
102723551,
102723554,
102723558,
102723559,
102723563,
102723565,
102723569,
102723571,
102723572,
102723577,
102723579,
102723580,
102723581,
102723583,
102723587,
102723588,
102723589,
102723593,
102723595,
102723597,
102723599,
102723600,
102723602,
102723606,
102723607,
102723609,
102723610,
102723611,
102723612,
102723614,
102723615,
102723616,
102723620,
102723621,
102723622,
102723625,
102723627,
102723628,
102723630,
102723637,
102723642,
102723643,
102723645,
102723646,
102723650,
102723651,
102723652,
102723653,
102723658,
102723659,
102723662,
102723664,
102723666,
102723667,
102723669,
102723671,
102723673,
102723674,
102723676,
102723677,
102723679,
102723682,
102723683,
102723685,
102723687,
102723691,
102723693,
102723695,
102723697,
102723698,
102723700,
102723702,
102723703,
102723705,
102723706,
102723710,
102723712,
102723715,
102723717,
102723718,
102723719,
102723720,
102723721,
102723723,
102723726,
102723731,
102723732,
102723734,
102723735,
102723736,
102723738,
102723743,
102723744,
102723745,
102723746,
102723751,
102723754,
102723755,
102723756,
102723762,
102723767,
102723768,
102723770,
102723771,
102723772,
102723773,
102723774,
102723779,
102723781,
102723782,
102723783,
102723785,
102723787,
102723788,
102723790,
102723793,
102723794,
102723797,
102723799,
102723800,
102723801,
102723802,
102723804,
102723805,
102723806,
102723807,
102723808,
102723810,
102723812,
102723813,
102723816,
102723820,
102723821,
102723822,
102723823,
102723826,
102723827,
102723829,
102723830,
102723832,
102723835,
102723836,
102723837,
102723843,
102723844,
102723845,
102723848,
102723850,
102723853,
102723856,
102723857,
102723858,
102723860,
102723861,
102723863,
102723864,
102723865,
102723866,
102723867,
102723868,
102723871,
102723873,
102723874,
102723877,
102723880,
102723881,
102723882,
102723884,
102723887,
102723888,
102723889,
102723891,
102723892,
102723893,
102723894,
102723898,
102723900,
102723901,
102723902,
102723903,
102723905,
102723907,
102723908,
102723909,
102723912,
102723913,
102723915,
102723916,
102723917,
102723918,
102723919,
102723921,
102723922,
102723923,
102723925,
102723926,
102723928,
102723929,
102723931,
102723936,
102723937,
102723938,
102723939,
102723940,
102723941,
102723942,
102723943,
102723946,
102723947,
102723949,
102723950,
102723951,
102723953,
102723954,
102723956,
102723957,
102723958,
102723959,
102723960,
102723961,
102723962,
102723963,
102723965,
102723969,
102723970,
102723972,
102723973,
102723974,
102723975,
102723976,
102723978,
102723979,
102723980,
102723983,
102723984,
102723986,
102723987,
102723988,
102723990,
102723992,
102723993,
102723995,
102723997,
102723998,
102724002,
102724003,
102724004,
102724005,
102724006,
102724007,
102724010,
102724011,
102724012,
102724013,
102724016,
102724017,
102724021,
102724022,
102724024,
102724026,
102724028,
102724029,
102724032,
102724033,
102724037,
102724038,
102724040,
102724041,
102724043,
102724044,
102724045,
102724049,
102724051,
102724054,
102724055,
102724056,
102724057,
102724059,
102724060,
102724061,
102724063,
102724065,
102724067,
102724069,
102724071,
102724073,
102724074,
102724075,
102724079,
102724085,
102724086,
102724088,
102724089,
102724090,
102724091,
102724092,
102724095,
102724098,
102724099,
102724103,
102724106,
102724107,
102724108,
102724109,
102724111,
102724112,
102724113,
102724114,
102724115,
102724118,
102724119,
102724121,
102724123,
102724124,
102724125,
102724126,
102724128,
102724129,
102724131,
102724132,
102724133,
102724134,
102724136,
102724137,
102724138,
102724139,
102724140,
102724141,
102724143,
102724144,
102724147,
102724154,
102724155,
102724157,
102724160,
102724161,
102724162,
102724164,
102724166,
102724169,
102724170,
102724171,
102724172,
102724173,
102724174,
102724175,
102724176,
102724177,
102724180,
102724182,
102724184,
102724185,
102724186,
102724187,
102724189,
102724192,
102724195,
102724196,
102724199,
102724203,
102724204,
102724205,
102724206,
102724209,
102724211,
102724212,
102724213,
102724215,
102724216,
102724217,
102724218,
102724225,
102724226,
102724228,
102724229,
102724230,
102724232,
102724235,
102724237,
102724239,
102724240,
102724241,
102724242,
102724243,
102724244,
102724247,
102724248,
102724249,
102724251,
102724252,
102724254,
102724255,
102724256,
102724257,
102724258,
102724259,
102724260,
102724263,
102724266,
102724267,
102724268,
102724270,
102724271,
102724272,
102724274,
102724275,
102724276,
102724277,
102724278,
102724280,
102724281,
102724282,
102724283,
102724284,
102724285,
102724286,
102724287,
102724292,
102724293,
102724295,
102724296,
102724298,
102724299,
102724300,
102724302,
102724304,
102724305,
102724306,
102724308,
102724309,
102724311,
102724313,
102724314,
102724315,
102724317,
102724318,
102724324,
102724325,
102724326,
102724328,
102724331,
102724332,
102724335,
102724336,
102724337,
102724342,
102724343,
102724346,
102724347,
102724348,
102724349,
102724352,
102724353,
102724356,
102724359,
102724361,
102724366,
102724367,
102724369,
102724371,
102724372,
102724374,
102724375,
102724376,
102724377,
102724381,
102724383,
102724384,
102724385,
102724387,
102724391,
102724393,
102724394,
102724395,
102724396,
102724399,
102724400,
102724402,
102724403,
102724405,
102724409,
102724411,
102724412,
102724413,
102724414,
102724415,
102724418,
102724420,
102724422,
102724423,
102724424,
102724425,
102724426,
102724432,
102724435,
102724436,
102724438,
102724440,
102724441,
102724442,
102724444,
102724445,
102724448,
102724451,
102724453,
102724454,
102724455,
102724456,
102724457,
102724460,
102724461,
102724462,
102724464,
102724466,
102724469,
102724471,
102724472,
102724475,
102724476,
102724477,
102724478,
102724480,
102724483,
102724486,
102724487,
102724490,
102724492,
102724493,
102724494,
102724496,
102724498,
102724499,
102724500,
102724501,
102724503,
102724504,
102724505,
102724506,
102724509,
102724512,
102724513,
102724514,
102724516,
102724518,
102724519,
102724524,
102724529,
102724531,
102724534,
102724535,
102724537,
102724538,
102724540,
102724541,
102724543,
102724544,
102724549,
102724554,
102724556,
102724558,
102724559,
102724561,
102724564,
102724565,
102724567,
102724568,
102724569,
102724570,
102724573,
102724574,
102724575,
102724576,
102724578,
102724581,
102724582,
102724583,
102724584,
102724585,
102724588,
102724590,
102724592,
102724595,
102724597,
102724598,
102724599,
102724606,
102724607,
102724609,
102724610,
102724611,
102724613,
102724614,
102724615,
102724616,
102724618,
102724619,
102724620,
102724622,
102724626,
102724628,
102724629,
102724630,
102724633,
102724634,
102724636,
102724640,
102724641,
102724644,
102724645,
102724647,
102724648,
102724649,
102724650,
102724654,
102724662,
102724664,
102724665,
102724666,
102724667,
102724669,
102724670,
102724671,
